y,x,m,objID,time
16,32,0,2000,4
17,32,0,2001,4
18,32,0,2002,4
19,32,0,2003,4
20,32,0,2004,4
21,32,0,2005,4
22,32,0,2006,4
23,32,0,2007,4
24,32,0,2008,4
25,32,0,2009,4
26,32,0,2010,4
27,32,0,2011,4
28,32,0,2012,4
29,32,0,2013,4
30,32,0,2014,4
31,32,0,2015,4
32,32,0,2016,4
33,32,0,2017,4
34,32,0,2018,4
35,32,1,2019,4
36,32,1,2020,4
37,32,1,2021,4
38,32,1,2022,4
39,32,1,2023,4
40,32,1,2024,4
41,32,1,2025,4
42,32,1,2026,4
43,32,1,2027,4
44,32,1,2028,4
45,32,0,2029,4
46,32,0,2030,4
47,32,0,2031,4
48,32,0,2032,4
49,32,0,2033,4
50,32,0,2034,4
51,32,0,2035,4
52,32,0,2036,4
53,32,0,2037,4
54,32,0,2038,4
55,32,0,2039,4
56,32,0,2040,4
57,32,0,2041,4
58,32,0,2042,4
59,32,0,2043,4
60,32,0,2044,4
61,32,0,2045,4
62,32,0,2046,4
63,32,0,2047,4
64,32,0,2048,4
1,33,0,2049,4
2,33,0,2050,4
3,33,0,2051,4
4,33,0,2052,4
5,33,0,2053,4
6,33,0,2054,4
7,33,0,2055,4
8,33,0,2056,4
9,33,0,2057,4
10,33,0,2058,4
11,33,0,2059,4
12,33,0,2060,4
13,33,0,2061,4
14,33,0,2062,4
15,33,0,2063,4
16,33,0,2064,4
17,33,0,2065,4
18,33,0,2066,4
19,33,0,2067,4
20,33,0,2068,4
21,33,0,2069,4
22,33,0,2070,4
23,33,0,2071,4
24,33,0,2072,4
25,33,0,2073,4
26,33,0,2074,4
27,33,0,2075,4
28,33,0,2076,4
29,33,0,2077,4
30,33,0,2078,4
31,33,0,2079,4
32,33,0,2080,4
33,33,0,2081,4
34,33,0,2082,4
35,33,1,2083,4
36,33,1,2084,4
37,33,1,2085,4
38,33,1,2086,4
39,33,1,2087,4
40,33,1,2088,4
41,33,1,2089,4
42,33,1,2090,4
43,33,1,2091,4
44,33,1,2092,4
45,33,0,2093,4
46,33,0,2094,4
47,33,0,2095,4
48,33,0,2096,4
49,33,0,2097,4
50,33,0,2098,4
51,33,0,2099,4
52,33,0,2100,4
53,33,0,2101,4
54,33,0,2102,4
55,33,0,2103,4
56,33,0,2104,4
57,33,0,2105,4
58,33,0,2106,4
59,33,0,2107,4
60,33,0,2108,4
61,33,0,2109,4
62,33,0,2110,4
63,33,0,2111,4
64,33,0,2112,4
1,34,0,2113,4
2,34,0,2114,4
3,34,0,2115,4
4,34,0,2116,4
5,34,0,2117,4
6,34,0,2118,4
7,34,0,2119,4
8,34,0,2120,4
9,34,0,2121,4
10,34,0,2122,4
11,34,0,2123,4
12,34,0,2124,4
13,34,0,2125,4
14,34,0,2126,4
15,34,0,2127,4
16,34,0,2128,4
17,34,0,2129,4
18,34,0,2130,4
19,34,0,2131,4
20,34,0,2132,4
21,34,0,2133,4
22,34,0,2134,4
23,34,0,2135,4
24,34,0,2136,4
25,34,0,2137,4
26,34,0,2138,4
27,34,0,2139,4
28,34,0,2140,4
29,34,0,2141,4
30,34,0,2142,4
31,34,0,2143,4
32,34,0,2144,4
33,34,0,2145,4
34,34,0,2146,4
35,34,1,2147,4
36,34,1,2148,4
37,34,1,2149,4
38,34,1,2150,4
39,34,1,2151,4
40,34,1,2152,4
41,34,1,2153,4
42,34,1,2154,4
43,34,1,2155,4
44,34,1,2156,4
45,34,0,2157,4
46,34,0,2158,4
47,34,0,2159,4
48,34,0,2160,4
49,34,0,2161,4
50,34,0,2162,4
51,34,0,2163,4
52,34,0,2164,4
53,34,0,2165,4
54,34,0,2166,4
55,34,0,2167,4
56,34,0,2168,4
57,34,0,2169,4
58,34,0,2170,4
59,34,0,2171,4
60,34,0,2172,4
61,34,0,2173,4
62,34,0,2174,4
63,34,0,2175,4
64,34,0,2176,4
1,35,0,2177,4
2,35,0,2178,4
3,35,0,2179,4
4,35,0,2180,4
5,35,0,2181,4
6,35,0,2182,4
7,35,0,2183,4
8,35,0,2184,4
9,35,0,2185,4
10,35,0,2186,4
11,35,0,2187,4
12,35,0,2188,4
13,35,0,2189,4
14,35,0,2190,4
15,35,0,2191,4
16,35,0,2192,4
17,35,0,2193,4
18,35,0,2194,4
19,35,0,2195,4
20,35,0,2196,4
21,35,0,2197,4
22,35,0,2198,4
23,35,0,2199,4
24,35,0,2200,4
25,35,0,2201,4
26,35,0,2202,4
27,35,0,2203,4
28,35,0,2204,4
29,35,0,2205,4
30,35,0,2206,4
31,35,0,2207,4
32,35,0,2208,4
33,35,0,2209,4
34,35,0,2210,4
35,35,1,2211,4
36,35,1,2212,4
37,35,1,2213,4
38,35,1,2214,4
39,35,1,2215,4
40,35,1,2216,4
41,35,1,2217,4
42,35,1,2218,4
43,35,1,2219,4
44,35,0,2220,4
45,35,0,2221,4
46,35,0,2222,4
47,35,0,2223,4
48,35,0,2224,4
49,35,0,2225,4
50,35,0,2226,4
51,35,0,2227,4
52,35,0,2228,4
53,35,0,2229,4
54,35,0,2230,4
55,35,0,2231,4
56,35,0,2232,4
57,35,0,2233,4
58,35,0,2234,4
59,35,0,2235,4
60,35,0,2236,4
61,35,0,2237,4
62,35,0,2238,4
63,35,0,2239,4
64,35,0,2240,4
1,36,0,2241,4
2,36,0,2242,4
3,36,0,2243,4
4,36,0,2244,4
5,36,0,2245,4
6,36,0,2246,4
7,36,0,2247,4
8,36,0,2248,4
9,36,0,2249,4
10,36,0,2250,4
11,36,0,2251,4
12,36,0,2252,4
13,36,0,2253,4
14,36,0,2254,4
15,36,0,2255,4
16,36,0,2256,4
17,36,0,2257,4
18,36,0,2258,4
19,36,0,2259,4
20,36,0,2260,4
21,36,0,2261,4
22,36,0,2262,4
23,36,0,2263,4
24,36,0,2264,4
25,36,0,2265,4
26,36,0,2266,4
27,36,0,2267,4
28,36,0,2268,4
29,36,0,2269,4
30,36,0,2270,4
31,36,0,2271,4
32,36,0,2272,4
33,36,0,2273,4
34,36,0,2274,4
35,36,0,2275,4
36,36,1,2276,4
37,36,1,2277,4
38,36,1,2278,4
39,36,1,2279,4
40,36,1,2280,4
41,36,1,2281,4
42,36,1,2282,4
43,36,1,2283,4
44,36,0,2284,4
45,36,0,2285,4
46,36,0,2286,4
47,36,0,2287,4
48,36,0,2288,4
49,36,0,2289,4
50,36,0,2290,4
51,36,0,2291,4
52,36,0,2292,4
53,36,0,2293,4
54,36,0,2294,4
55,36,0,2295,4
56,36,0,2296,4
57,36,0,2297,4
58,36,0,2298,4
59,36,0,2299,4
60,36,0,2300,4
61,36,0,2301,4
62,36,0,2302,4
63,36,0,2303,4
64,36,0,2304,4
1,37,0,2305,4
2,37,0,2306,4
3,37,0,2307,4
4,37,0,2308,4
5,37,0,2309,4
6,37,0,2310,4
7,37,0,2311,4
8,37,0,2312,4
9,37,0,2313,4
10,37,0,2314,4
11,37,0,2315,4
12,37,0,2316,4
13,37,0,2317,4
14,37,0,2318,4
15,37,0,2319,4
16,37,0,2320,4
17,37,0,2321,4
18,37,0,2322,4
19,37,0,2323,4
20,37,0,2324,4
21,37,0,2325,4
22,37,0,2326,4
23,37,0,2327,4
24,37,0,2328,4
25,37,0,2329,4
26,37,0,2330,4
27,37,0,2331,4
28,37,0,2332,4
29,37,0,2333,4
30,37,0,2334,4
31,37,0,2335,4
32,37,0,2336,4
33,37,0,2337,4
34,37,0,2338,4
35,37,0,2339,4
36,37,0,2340,4
37,37,1,2341,4
38,37,1,2342,4
39,37,1,2343,4
40,37,1,2344,4
41,37,1,2345,4
42,37,1,2346,4
43,37,0,2347,4
44,37,0,2348,4
45,37,0,2349,4
46,37,0,2350,4
47,37,0,2351,4
48,37,0,2352,4
49,37,0,2353,4
50,37,0,2354,4
51,37,0,2355,4
52,37,0,2356,4
53,37,0,2357,4
54,37,0,2358,4
55,37,0,2359,4
56,37,0,2360,4
57,37,0,2361,4
58,37,0,2362,4
59,37,0,2363,4
60,37,0,2364,4
61,37,0,2365,4
62,37,0,2366,4
63,37,0,2367,4
64,37,0,2368,4
1,38,0,2369,4
2,38,0,2370,4
3,38,0,2371,4
4,38,0,2372,4
5,38,0,2373,4
6,38,0,2374,4
7,38,0,2375,4
8,38,0,2376,4
9,38,0,2377,4
10,38,0,2378,4
11,38,0,2379,4
12,38,0,2380,4
13,38,0,2381,4
14,38,0,2382,4
15,38,0,2383,4
16,38,0,2384,4
17,38,0,2385,4
18,38,0,2386,4
19,38,0,2387,4
20,38,0,2388,4
21,38,0,2389,4
22,38,0,2390,4
23,38,0,2391,4
24,38,0,2392,4
25,38,0,2393,4
26,38,0,2394,4
27,38,0,2395,4
28,38,0,2396,4
29,38,0,2397,4
30,38,0,2398,4
31,38,0,2399,4
32,38,0,2400,4
33,38,0,2401,4
34,38,0,2402,4
35,38,0,2403,4
36,38,0,2404,4
37,38,0,2405,4
38,38,0,2406,4
39,38,0,2407,4
40,38,0,2408,4
41,38,0,2409,4
42,38,0,2410,4
43,38,0,2411,4
44,38,0,2412,4
45,38,0,2413,4
46,38,0,2414,4
47,38,0,2415,4
48,38,0,2416,4
49,38,0,2417,4
50,38,0,2418,4
51,38,0,2419,4
52,38,0,2420,4
53,38,0,2421,4
54,38,0,2422,4
55,38,0,2423,4
56,38,0,2424,4
57,38,0,2425,4
58,38,0,2426,4
59,38,0,2427,4
60,38,0,2428,4
61,38,0,2429,4
62,38,0,2430,4
63,38,0,2431,4
64,38,0,2432,4
1,39,0,2433,4
2,39,0,2434,4
3,39,0,2435,4
4,39,0,2436,4
5,39,0,2437,4
6,39,0,2438,4
7,39,0,2439,4
8,39,0,2440,4
9,39,0,2441,4
10,39,0,2442,4
11,39,0,2443,4
12,39,0,2444,4
13,39,0,2445,4
14,39,0,2446,4
15,39,0,2447,4
16,39,0,2448,4
17,39,0,2449,4
18,39,0,2450,4
19,39,0,2451,4
20,39,0,2452,4
21,39,0,2453,4
22,39,0,2454,4
23,39,0,2455,4
24,39,0,2456,4
25,39,0,2457,4
26,39,0,2458,4
27,39,0,2459,4
28,39,0,2460,4
29,39,0,2461,4
30,39,0,2462,4
31,39,0,2463,4
32,39,0,2464,4
33,39,0,2465,4
34,39,0,2466,4
35,39,0,2467,4
36,39,0,2468,4
37,39,0,2469,4
38,39,0,2470,4
39,39,0,2471,4
40,39,0,2472,4
41,39,0,2473,4
42,39,0,2474,4
43,39,0,2475,4
44,39,0,2476,4
45,39,0,2477,4
46,39,0,2478,4
47,39,0,2479,4
48,39,0,2480,4
49,39,0,2481,4
50,39,0,2482,4
51,39,0,2483,4
52,39,0,2484,4
53,39,0,2485,4
54,39,0,2486,4
55,39,0,2487,4
56,39,0,2488,4
57,39,0,2489,4
58,39,0,2490,4
59,39,0,2491,4
60,39,0,2492,4
61,39,0,2493,4
62,39,0,2494,4
63,39,0,2495,4
64,39,0,2496,4
1,40,0,2497,4
2,40,0,2498,4
3,40,0,2499,4
4,40,0,2500,4
5,40,0,2501,4
6,40,0,2502,4
7,40,0,2503,4
8,40,0,2504,4
9,40,0,2505,4
10,40,0,2506,4
11,40,0,2507,4
12,40,0,2508,4
13,40,0,2509,4
14,40,0,2510,4
15,40,0,2511,4
16,40,0,2512,4
17,40,0,2513,4
18,40,0,2514,4
19,40,0,2515,4
20,40,0,2516,4
21,40,0,2517,4
22,40,0,2518,4
23,40,0,2519,4
24,40,0,2520,4
25,40,0,2521,4
26,40,0,2522,4
27,40,0,2523,4
28,40,0,2524,4
29,40,0,2525,4
30,40,0,2526,4
31,40,0,2527,4
32,40,0,2528,4
33,40,0,2529,4
34,40,0,2530,4
35,40,0,2531,4
36,40,0,2532,4
37,40,0,2533,4
38,40,0,2534,4
39,40,0,2535,4
40,40,0,2536,4
41,40,0,2537,4
42,40,0,2538,4
43,40,0,2539,4
44,40,0,2540,4
45,40,0,2541,4
46,40,0,2542,4
47,40,0,2543,4
48,40,0,2544,4
49,40,0,2545,4
50,40,0,2546,4
51,40,0,2547,4
52,40,0,2548,4
53,40,0,2549,4
54,40,0,2550,4
55,40,0,2551,4
56,40,0,2552,4
57,40,0,2553,4
58,40,0,2554,4
59,40,0,2555,4
60,40,0,2556,4
61,40,0,2557,4
62,40,0,2558,4
63,40,0,2559,4
64,40,0,2560,4
1,41,0,2561,4
2,41,0,2562,4
3,41,0,2563,4
4,41,0,2564,4
5,41,0,2565,4
6,41,0,2566,4
7,41,0,2567,4
8,41,0,2568,4
9,41,0,2569,4
10,41,0,2570,4
11,41,0,2571,4
12,41,0,2572,4
13,41,0,2573,4
14,41,0,2574,4
15,41,0,2575,4
16,41,0,2576,4
17,41,0,2577,4
18,41,0,2578,4
19,41,0,2579,4
20,41,0,2580,4
21,41,0,2581,4
22,41,0,2582,4
23,41,0,2583,4
24,41,0,2584,4
25,41,0,2585,4
26,41,0,2586,4
27,41,0,2587,4
28,41,0,2588,4
29,41,0,2589,4
30,41,0,2590,4
31,41,0,2591,4
32,41,0,2592,4
33,41,0,2593,4
34,41,0,2594,4
35,41,0,2595,4
36,41,0,2596,4
37,41,0,2597,4
38,41,0,2598,4
39,41,0,2599,4
40,41,0,2600,4
41,41,0,2601,4
42,41,0,2602,4
43,41,0,2603,4
44,41,0,2604,4
45,41,0,2605,4
46,41,0,2606,4
47,41,0,2607,4
48,41,0,2608,4
49,41,0,2609,4
50,41,0,2610,4
51,41,0,2611,4
52,41,0,2612,4
53,41,0,2613,4
54,41,0,2614,4
55,41,0,2615,4
56,41,0,2616,4
57,41,0,2617,4
58,41,0,2618,4
59,41,0,2619,4
60,41,0,2620,4
61,41,0,2621,4
62,41,0,2622,4
63,41,0,2623,4
64,41,0,2624,4
1,42,0,2625,4
2,42,0,2626,4
3,42,0,2627,4
4,42,0,2628,4
5,42,0,2629,4
6,42,0,2630,4
7,42,0,2631,4
8,42,0,2632,4
9,42,0,2633,4
10,42,0,2634,4
11,42,0,2635,4
12,42,0,2636,4
13,42,0,2637,4
14,42,0,2638,4
15,42,0,2639,4
16,42,0,2640,4
17,42,0,2641,4
18,42,0,2642,4
19,42,0,2643,4
20,42,0,2644,4
21,42,0,2645,4
22,42,0,2646,4
23,42,0,2647,4
24,42,0,2648,4
25,42,0,2649,4
26,42,0,2650,4
27,42,0,2651,4
28,42,0,2652,4
29,42,0,2653,4
30,42,0,2654,4
31,42,0,2655,4
32,42,0,2656,4
33,42,0,2657,4
34,42,0,2658,4
35,42,0,2659,4
36,42,0,2660,4
37,42,0,2661,4
38,42,0,2662,4
39,42,0,2663,4
40,42,0,2664,4
41,42,0,2665,4
42,42,0,2666,4
43,42,0,2667,4
44,42,0,2668,4
45,42,0,2669,4
46,42,0,2670,4
47,42,0,2671,4
48,42,0,2672,4
49,42,0,2673,4
50,42,0,2674,4
51,42,0,2675,4
52,42,0,2676,4
53,42,0,2677,4
54,42,0,2678,4
55,42,0,2679,4
56,42,0,2680,4
57,42,0,2681,4
58,42,0,2682,4
59,42,0,2683,4
60,42,0,2684,4
61,42,0,2685,4
62,42,0,2686,4
63,42,0,2687,4
64,42,0,2688,4
1,43,0,2689,4
2,43,0,2690,4
3,43,0,2691,4
4,43,0,2692,4
5,43,0,2693,4
6,43,0,2694,4
7,43,0,2695,4
8,43,0,2696,4
9,43,0,2697,4
10,43,0,2698,4
11,43,0,2699,4
12,43,0,2700,4
13,43,0,2701,4
14,43,0,2702,4
15,43,0,2703,4
16,43,0,2704,4
17,43,0,2705,4
18,43,0,2706,4
19,43,0,2707,4
20,43,0,2708,4
21,43,0,2709,4
22,43,0,2710,4
23,43,0,2711,4
24,43,0,2712,4
25,43,0,2713,4
26,43,0,2714,4
27,43,0,2715,4
28,43,0,2716,4
29,43,0,2717,4
30,43,0,2718,4
31,43,0,2719,4
32,43,0,2720,4
33,43,0,2721,4
34,43,0,2722,4
35,43,0,2723,4
36,43,0,2724,4
37,43,0,2725,4
38,43,0,2726,4
39,43,0,2727,4
40,43,0,2728,4
41,43,0,2729,4
42,43,0,2730,4
43,43,0,2731,4
44,43,0,2732,4
45,43,0,2733,4
46,43,0,2734,4
47,43,0,2735,4
48,43,0,2736,4
49,43,0,2737,4
50,43,0,2738,4
51,43,0,2739,4
52,43,0,2740,4
53,43,0,2741,4
54,43,0,2742,4
55,43,0,2743,4
56,43,0,2744,4
57,43,0,2745,4
58,43,0,2746,4
59,43,0,2747,4
60,43,0,2748,4
61,43,0,2749,4
62,43,0,2750,4
63,43,0,2751,4
64,43,0,2752,4
1,44,0,2753,4
2,44,0,2754,4
3,44,0,2755,4
4,44,0,2756,4
5,44,0,2757,4
6,44,0,2758,4
7,44,0,2759,4
8,44,0,2760,4
9,44,0,2761,4
10,44,0,2762,4
11,44,0,2763,4
12,44,0,2764,4
13,44,0,2765,4
14,44,0,2766,4
15,44,0,2767,4
16,44,0,2768,4
17,44,0,2769,4
18,44,0,2770,4
19,44,0,2771,4
20,44,0,2772,4
21,44,0,2773,4
22,44,0,2774,4
23,44,0,2775,4
24,44,0,2776,4
25,44,0,2777,4
26,44,0,2778,4
27,44,0,2779,4
28,44,0,2780,4
29,44,0,2781,4
30,44,0,2782,4
31,44,0,2783,4
32,44,0,2784,4
33,44,0,2785,4
34,44,0,2786,4
35,44,0,2787,4
36,44,0,2788,4
37,44,0,2789,4
38,44,0,2790,4
39,44,0,2791,4
40,44,0,2792,4
41,44,0,2793,4
42,44,0,2794,4
43,44,0,2795,4
44,44,0,2796,4
45,44,0,2797,4
46,44,0,2798,4
47,44,0,2799,4
48,44,0,2800,4
49,44,0,2801,4
50,44,0,2802,4
51,44,0,2803,4
52,44,0,2804,4
53,44,0,2805,4
54,44,0,2806,4
55,44,0,2807,4
56,44,0,2808,4
57,44,0,2809,4
58,44,0,2810,4
59,44,0,2811,4
60,44,0,2812,4
61,44,0,2813,4
62,44,0,2814,4
63,44,0,2815,4
64,44,0,2816,4
1,45,0,2817,4
2,45,0,2818,4
3,45,0,2819,4
4,45,0,2820,4
5,45,0,2821,4
6,45,0,2822,4
7,45,0,2823,4
8,45,0,2824,4
9,45,0,2825,4
10,45,0,2826,4
11,45,0,2827,4
12,45,0,2828,4
13,45,0,2829,4
14,45,0,2830,4
15,45,0,2831,4
16,45,0,2832,4
17,45,0,2833,4
18,45,0,2834,4
19,45,0,2835,4
20,45,0,2836,4
21,45,0,2837,4
22,45,0,2838,4
23,45,0,2839,4
24,45,0,2840,4
25,45,0,2841,4
26,45,0,2842,4
27,45,0,2843,4
28,45,0,2844,4
29,45,0,2845,4
30,45,0,2846,4
31,45,0,2847,4
32,45,0,2848,4
33,45,0,2849,4
34,45,0,2850,4
35,45,0,2851,4
36,45,0,2852,4
37,45,0,2853,4
38,45,0,2854,4
39,45,0,2855,4
40,45,0,2856,4
41,45,0,2857,4
42,45,0,2858,4
43,45,0,2859,4
44,45,0,2860,4
45,45,0,2861,4
46,45,0,2862,4
47,45,0,2863,4
48,45,0,2864,4
49,45,0,2865,4
50,45,0,2866,4
51,45,0,2867,4
52,45,0,2868,4
53,45,0,2869,4
54,45,0,2870,4
55,45,0,2871,4
56,45,0,2872,4
57,45,0,2873,4
58,45,0,2874,4
59,45,0,2875,4
60,45,0,2876,4
61,45,0,2877,4
62,45,0,2878,4
63,45,0,2879,4
64,45,0,2880,4
1,46,0,2881,4
2,46,0,2882,4
3,46,0,2883,4
4,46,0,2884,4
5,46,0,2885,4
6,46,0,2886,4
7,46,0,2887,4
8,46,0,2888,4
9,46,0,2889,4
10,46,0,2890,4
11,46,0,2891,4
12,46,0,2892,4
13,46,0,2893,4
14,46,0,2894,4
15,46,0,2895,4
16,46,0,2896,4
17,46,0,2897,4
18,46,0,2898,4
19,46,0,2899,4
20,46,0,2900,4
21,46,0,2901,4
22,46,0,2902,4
23,46,0,2903,4
24,46,0,2904,4
25,46,0,2905,4
26,46,0,2906,4
27,46,0,2907,4
28,46,0,2908,4
29,46,0,2909,4
30,46,0,2910,4
31,46,0,2911,4
32,46,0,2912,4
33,46,0,2913,4
34,46,0,2914,4
35,46,0,2915,4
36,46,0,2916,4
37,46,0,2917,4
38,46,0,2918,4
39,46,0,2919,4
40,46,0,2920,4
41,46,0,2921,4
42,46,0,2922,4
43,46,0,2923,4
44,46,0,2924,4
45,46,0,2925,4
46,46,0,2926,4
47,46,0,2927,4
48,46,0,2928,4
49,46,0,2929,4
50,46,0,2930,4
51,46,0,2931,4
52,46,0,2932,4
53,46,0,2933,4
54,46,0,2934,4
55,46,0,2935,4
56,46,0,2936,4
57,46,0,2937,4
58,46,0,2938,4
59,46,0,2939,4
60,46,0,2940,4
61,46,0,2941,4
62,46,0,2942,4
63,46,0,2943,4
64,46,0,2944,4
1,47,0,2945,4
2,47,0,2946,4
3,47,0,2947,4
4,47,0,2948,4
5,47,0,2949,4
6,47,0,2950,4
7,47,0,2951,4
8,47,0,2952,4
9,47,0,2953,4
10,47,0,2954,4
11,47,0,2955,4
12,47,0,2956,4
13,47,0,2957,4
14,47,0,2958,4
15,47,0,2959,4
16,47,0,2960,4
17,47,0,2961,4
18,47,0,2962,4
19,47,0,2963,4
20,47,0,2964,4
21,47,0,2965,4
22,47,0,2966,4
23,47,0,2967,4
24,47,0,2968,4
25,47,0,2969,4
26,47,0,2970,4
27,47,0,2971,4
28,47,0,2972,4
29,47,0,2973,4
30,47,0,2974,4
31,47,0,2975,4
32,47,0,2976,4
33,47,0,2977,4
34,47,0,2978,4
35,47,0,2979,4
36,47,0,2980,4
37,47,0,2981,4
38,47,0,2982,4
39,47,0,2983,4
40,47,0,2984,4
41,47,0,2985,4
42,47,0,2986,4
43,47,0,2987,4
44,47,0,2988,4
45,47,0,2989,4
46,47,0,2990,4
47,47,0,2991,4
48,47,0,2992,4
49,47,0,2993,4
50,47,0,2994,4
51,47,0,2995,4
52,47,0,2996,4
53,47,0,2997,4
54,47,0,2998,4
55,47,0,2999,4
56,47,0,3000,4
57,47,0,3001,4
58,47,0,3002,4
59,47,0,3003,4
60,47,0,3004,4
61,47,0,3005,4
62,47,0,3006,4
63,47,0,3007,4
64,47,0,3008,4
1,48,0,3009,4
2,48,0,3010,4
3,48,0,3011,4
4,48,0,3012,4
5,48,0,3013,4
6,48,0,3014,4
7,48,0,3015,4
8,48,0,3016,4
9,48,0,3017,4
10,48,0,3018,4
11,48,0,3019,4
12,48,0,3020,4
13,48,0,3021,4
14,48,0,3022,4
15,48,0,3023,4
16,48,0,3024,4
17,48,0,3025,4
18,48,0,3026,4
19,48,0,3027,4
20,48,0,3028,4
21,48,0,3029,4
22,48,0,3030,4
23,48,0,3031,4
24,48,0,3032,4
25,48,0,3033,4
26,48,0,3034,4
27,48,0,3035,4
28,48,0,3036,4
29,48,0,3037,4
30,48,0,3038,4
31,48,0,3039,4
32,48,0,3040,4
33,48,0,3041,4
34,48,0,3042,4
35,48,0,3043,4
36,48,0,3044,4
37,48,0,3045,4
38,48,0,3046,4
39,48,0,3047,4
40,48,0,3048,4
41,48,0,3049,4
42,48,0,3050,4
43,48,0,3051,4
44,48,0,3052,4
45,48,0,3053,4
46,48,0,3054,4
47,48,0,3055,4
48,48,0,3056,4
49,48,0,3057,4
50,48,0,3058,4
51,48,0,3059,4
52,48,0,3060,4
53,48,0,3061,4
54,48,0,3062,4
55,48,0,3063,4
56,48,0,3064,4
57,48,0,3065,4
58,48,0,3066,4
59,48,0,3067,4
60,48,0,3068,4
61,48,0,3069,4
62,48,0,3070,4
63,48,0,3071,4
64,48,0,3072,4
1,49,0,3073,4
2,49,0,3074,4
3,49,0,3075,4
4,49,0,3076,4
5,49,0,3077,4
6,49,0,3078,4
7,49,0,3079,4
8,49,0,3080,4
9,49,0,3081,4
10,49,0,3082,4
11,49,0,3083,4
12,49,0,3084,4
13,49,0,3085,4
14,49,0,3086,4
15,49,0,3087,4
16,49,0,3088,4
17,49,0,3089,4
18,49,0,3090,4
19,49,0,3091,4
20,49,0,3092,4
21,49,0,3093,4
22,49,0,3094,4
23,49,0,3095,4
24,49,0,3096,4
25,49,0,3097,4
26,49,0,3098,4
27,49,0,3099,4
28,49,0,3100,4
29,49,0,3101,4
30,49,0,3102,4
31,49,0,3103,4
32,49,0,3104,4
33,49,0,3105,4
34,49,0,3106,4
35,49,0,3107,4
36,49,0,3108,4
37,49,0,3109,4
38,49,0,3110,4
39,49,0,3111,4
40,49,0,3112,4
41,49,0,3113,4
42,49,0,3114,4
43,49,0,3115,4
44,49,0,3116,4
45,49,0,3117,4
46,49,0,3118,4
47,49,0,3119,4
48,49,0,3120,4
49,49,0,3121,4
50,49,0,3122,4
51,49,0,3123,4
52,49,0,3124,4
53,49,0,3125,4
54,49,0,3126,4
55,49,0,3127,4
56,49,0,3128,4
57,49,0,3129,4
58,49,0,3130,4
59,49,0,3131,4
60,49,0,3132,4
61,49,0,3133,4
62,49,0,3134,4
63,49,0,3135,4
64,49,0,3136,4
1,50,0,3137,4
2,50,0,3138,4
3,50,0,3139,4
4,50,0,3140,4
5,50,0,3141,4
6,50,0,3142,4
7,50,0,3143,4
8,50,0,3144,4
9,50,0,3145,4
10,50,0,3146,4
11,50,0,3147,4
12,50,0,3148,4
13,50,0,3149,4
14,50,0,3150,4
15,50,0,3151,4
16,50,0,3152,4
17,50,0,3153,4
18,50,0,3154,4
19,50,0,3155,4
20,50,0,3156,4
21,50,0,3157,4
22,50,0,3158,4
23,50,0,3159,4
24,50,0,3160,4
25,50,0,3161,4
26,50,0,3162,4
27,50,0,3163,4
28,50,0,3164,4
29,50,0,3165,4
30,50,0,3166,4
31,50,0,3167,4
32,50,0,3168,4
33,50,0,3169,4
34,50,0,3170,4
35,50,0,3171,4
36,50,0,3172,4
37,50,0,3173,4
38,50,0,3174,4
39,50,0,3175,4
40,50,0,3176,4
41,50,0,3177,4
42,50,0,3178,4
43,50,0,3179,4
44,50,0,3180,4
45,50,0,3181,4
46,50,0,3182,4
47,50,0,3183,4
48,50,0,3184,4
49,50,0,3185,4
50,50,0,3186,4
51,50,0,3187,4
52,50,0,3188,4
53,50,0,3189,4
54,50,0,3190,4
55,50,0,3191,4
56,50,0,3192,4
57,50,0,3193,4
58,50,0,3194,4
59,50,0,3195,4
60,50,0,3196,4
61,50,0,3197,4
62,50,0,3198,4
63,50,0,3199,4
64,50,0,3200,4
1,51,0,3201,4
2,51,0,3202,4
3,51,0,3203,4
4,51,0,3204,4
5,51,0,3205,4
6,51,0,3206,4
7,51,0,3207,4
8,51,0,3208,4
9,51,0,3209,4
10,51,0,3210,4
11,51,0,3211,4
12,51,0,3212,4
13,51,0,3213,4
14,51,0,3214,4
15,51,0,3215,4
16,51,0,3216,4
17,51,0,3217,4
18,51,0,3218,4
19,51,0,3219,4
20,51,0,3220,4
21,51,0,3221,4
22,51,0,3222,4
23,51,0,3223,4
24,51,0,3224,4
25,51,0,3225,4
26,51,0,3226,4
27,51,0,3227,4
28,51,0,3228,4
29,51,0,3229,4
30,51,0,3230,4
31,51,0,3231,4
32,51,0,3232,4
33,51,0,3233,4
34,51,0,3234,4
35,51,0,3235,4
36,51,0,3236,4
37,51,0,3237,4
38,51,0,3238,4
39,51,0,3239,4
40,51,0,3240,4
41,51,0,3241,4
42,51,0,3242,4
43,51,0,3243,4
44,51,0,3244,4
45,51,0,3245,4
46,51,0,3246,4
47,51,0,3247,4
48,51,0,3248,4
49,51,0,3249,4
50,51,0,3250,4
51,51,0,3251,4
52,51,0,3252,4
53,51,0,3253,4
54,51,0,3254,4
55,51,0,3255,4
56,51,0,3256,4
57,51,0,3257,4
58,51,0,3258,4
59,51,0,3259,4
60,51,0,3260,4
61,51,0,3261,4
62,51,0,3262,4
63,51,0,3263,4
64,51,0,3264,4
1,52,0,3265,4
2,52,0,3266,4
3,52,0,3267,4
4,52,0,3268,4
5,52,0,3269,4
6,52,0,3270,4
